Gene	rank_allele_count	rank_gnomAD_allele_count_iCFadjust	rank_P_rvexcaliber_base_iCFadjust
AMY2A	14	14.775593285666	0.58220200150684
SLMAP	16	16.8294299744186	0.582230977623423
PDLIM7	12	12.7198874744746	0.582395625409785
LHCGR	45	46.3907802719219	0.582420062443334
TNKS2	6	6.5096234069592	0.582429214428691
ZNF101	3	3.36042752917572	0.582429725325479
ATG9A	12	12.7216438396071	0.582589360589489
ABCC3	81	82.911908634499	0.58265948243067
CDON	51	52.5433727743	0.582745651237811
TNK1	11	11.6925059141171	0.582772547202669
ATOH8	4	4.41832951740378	0.582859274939543
FUT8	11	11.6936363952317	0.582880797703986
CFAP221	4	4.41855867964069	0.582911687124176
FBXO27	3	3.36279212898597	0.582965952788558
ITGB6	50	51.4748713966117	0.583008574196889
TTC5	6	6.51389691163243	0.58312907677472
ELF1	6	6.51462429849001	0.583227483189128
HEXB	26	27.0699854500207	0.583285458899827
ZNF350	2	2.29747124251507	0.583305778379594
CACNG7	9	9.63206268540243	0.583490109662823
GPER1	12	12.7299524183019	0.583523221857136
PROX1	4	4.42175011330545	0.583525484712968
KCNJ1	26	27.073226033369	0.583543128108235
OR9K2	7	7.55798642735889	0.58357296670903
POU5F2	9	9.63602490494875	0.584000346085129
SPO11	9	9.63744993254664	0.584196156610309
PIH1D2	3	3.3688131524312	0.584325006655912
OR4K15	1	1.21311495737877	0.58437966401372
EPS8L1	13	13.7691848625452	0.584525009142891
CDC37	5	5.47729912083488	0.584552845504644
SPG7	83	84.9551588417449	0.584575555739884
RCC2	7	7.56593870661767	0.584730198769935
GGTLC1	7	7.56607931695135	0.58474875738999
UNC13B	114	116.262079878941	0.584761429130161
NSUN6	11	11.7097116416496	0.584806541220945
PRAMEF12	2	2.30293595691724	0.584810524898395
ABCA1	110	112.226261974287	0.584852824374456
GNG8	4	4.4303499441711	0.585200561169542
GSTM2	2	2.30437332832706	0.585209207113376
OXNAD1	6	6.52803763664624	0.58540435784177
DLX4	6	6.52850531560254	0.585453893495601
SLC6A20	32	33.257751166409	0.585640415352477
CDH15	22	23.0134653693529	0.585711777021053
SCLT1	4	4.43318670898004	0.585758134095447
TEDDM1	2	2.30648568247434	0.58579014889868
RPA1	16	16.8662629164765	0.585828842560587
SCARF1	18	18.9211547239749	0.586060915406506
POLA2	10	10.687005938443	0.586078094835121
TAS2R31	1	1.21764657252449	0.586144622905902
EPS8L3	15	15.8421265970377	0.586146124417601
FAM136A	1	1.21827975555483	0.586392955541473
CNKSR3	11	11.7233121554713	0.586403245033672
HNRNPU	5	5.48861760278861	0.586498349670449
LRP8	46	47.4776185320579	0.586580182181305
CARD9	4	4.43759827791074	0.586619756693641
DYSF	172	174.860648052906	0.586641991070343
MAP1LC3C	1	1.21912818097956	0.586719734746713
MYOM2	150	152.684232869973	0.586739849621939
TONSL	28	29.1579916814925	0.586798739593781
KIAA0922	19	19.9549266011055	0.586830629571219
KIF3B	17	17.904083162654	0.58689583382901
NTN1	7	7.58074035706644	0.586922623948268
KRT85	41	42.4359979136356	0.586940886406928
AEBP1	43	44.4716334234205	0.587128963361827
B4GALT7	27	28.1463544326696	0.587504882299783
SLC25A33	9	9.66347763663152	0.58758017804088
CES1	20	20.9883099825187	0.58759963955496
CEP89	20	20.9888026211693	0.587653840044397
ATAT1	8	8.62937944966211	0.588084391999662
SLC39A7	3	3.38561992019607	0.588107776035594
EDDM3B	5	5.4982383172545	0.588188757534572
C1orf87	4	4.44608510299251	0.588272995988157
FLG2	15	15.8635004742966	0.588309735410417
DMWD	1	1.22355323813722	0.588441961829364
C2orf73	1	1.22393330329276	0.588606276315723
LAMB2	82	84.0132348615604	0.588634819982179
TRIM31	2	2.31702882017809	0.588692900901649
CMKLR1	26	27.1411991213909	0.588704029098922
FAM98C	6	6.54939276887901	0.588761544732625
CARD8	2	2.31730570959378	0.58876421151597
LEFTY1	12	12.7769238071632	0.588797520117245
PRDM4	13	13.8110053017248	0.589065142361554
PRF1	56	57.6784079646568	0.589166532856895
HNRNPAB	23	24.0791724030554	0.589184036998934
SRM	2	2.31921909531892	0.589293308543362
SPATA21	4	4.45148048368934	0.589329031405765
ERBB2	37	38.369498305715	0.589341721348779
C1QTNF6	17	17.9304540208743	0.589395968952029
PCCA	42	43.4619709788034	0.589608525490068
RNF152	11	11.7513601153801	0.589677767032702
CPO	8	8.64093215857713	0.589703886982917
RIPK2	4	4.45372937358621	0.589759758525328
DRGX	3	3.39368229300088	0.589910638084522
CD63	13	13.8189826422714	0.589950344677004
COLGALT2	30	31.2837498914559	0.589965961019345
CUEDC2	15	15.8807384467587	0.59001747493841
APOA4	49	50.5864516756743	0.59003694280043
FASTKD3	11	11.7551582424702	0.590128964939534
LRRC30	6	6.55807715070246	0.590173691406209
KIN	4	4.45615817104532	0.590233185651959
TNP2	1	1.22819928838114	0.590260216915383
ITFG1	6	6.56050731847941	0.590539805095729
MINPP1	8	8.72404590115398	0.590584016460621
RASD2	7	7.60591087214814	0.590610994051446
MICU2	2	2.32431182510724	0.590694050666576
ZFR2	6	6.56291249709588	0.590915916299494
SLIRP	4	4.46061051929987	0.591096478438416
SPATA2	39	40.4361457653303	0.591210603756292
PARP14	16	16.9226964911351	0.591338811988952
ARHGAP9	23	24.1068232393674	0.591421993322542
TMEM266	11	11.7671262911534	0.591538581353662
ABI1	5	5.51762539627779	0.591573952195026
CCDC148	5	5.51793931602823	0.591605756741996
TRMT44	9	9.69474138105744	0.591649171949878
PQLC2	13	13.837029560898	0.591893469809319
NUTM2G	1	1.23242563031075	0.591894516271248
SLC37A1	15	15.9000502979337	0.591987801473265
MS4A1	1	1.23290680184601	0.592076911781847
GSTCD	10	10.7370121512403	0.592229666096562
CHEK1	6	6.57156653527738	0.592284947059593
LRRC1	13	13.8409567970025	0.592304920621775
CCM2	24	25.1425893304382	0.592368324835897
BRD1	31	32.2997993333736	0.592523236090825
GORASP1	20	21.0455658203145	0.592579162995408
BCDIN3D	20	21.0465701465867	0.59265518741491
ZP1	18	19.046936555584	0.592670077258192
IL34	5	5.52417733548258	0.592689457308523
CEACAM1	13	13.9071064243585	0.592698535758609
DHFR	4	4.46902002656515	0.592732152028774
NR2C1	29	30.2621439436959	0.592854623889363
PIP5K1C	19	20.0267826495675	0.593257043594325
NCAM2	8	8.66737023512232	0.59329536550194
ITGA11	44	45.5970550262255	0.59338195990159
FERD3L	11	11.7850871788603	0.59363558669135
WNK4	55	56.7499838448588	0.593681243630819
ZNF530	16	16.9468118642377	0.593688745754625
PRSS54	16	16.9480038439694	0.593812387886554
TNS3	55	56.7553927827577	0.593969233574194
SMARCC1	6	6.58269208701382	0.594055934270777
TLK2	4	4.47758503038592	0.594393169037627
PRSS53	16	16.9544336742255	0.594419624027923
ZNFX1	70	71.9889897575812	0.594529804073163
BTN1A1	16	16.9564545829757	0.594614210369324
SPATA17	9	9.71832271015005	0.594721968918994
TM4SF19	6	6.58725302561106	0.594776349662688
MYT1	26	27.2206277897036	0.594808997244797
PFKFB2	6	6.58873635312916	0.595009645399036
GPR176	14	14.8997535501405	0.595102740168271
TSEN34	8	8.68046240620256	0.595126422274281
NDUFB1	13	13.8673216639827	0.595152426246654
BCL9L	4	4.48158519530502	0.595181805665426
GRIN3B	81	83.1523986442709	0.595223558396252
TRAF4	6	6.59015901113396	0.595230795776464
FCHO1	27	28.2507576557111	0.595307923182593
DUPD1	18	19.0227413468351	0.595362880504007
NUP58	6	6.68265811634399	0.595369839808051
CCDC81	10	10.7637072004504	0.595479574451159
FEM1B	3	3.41908646974753	0.595600602743598
TRIM62	19	20.0545194544405	0.595732480005017
CPB1	21	22.1106059484332	0.595941137449495
GARNL3	38	39.491935937015	0.59596516728853
RBP1	16	16.9706179275569	0.595968490163305
HMGCS1	15	15.9405142023283	0.596063355980606
POC1A	14	14.9100963100895	0.596184580537645
PANK1	9	9.73042340868847	0.596256240072814
TBL3	46	47.6475206021025	0.596286911613455
CLDN7	12	12.8443497538035	0.596370936348155
DCAF7	2	2.34512342645519	0.596401701312076
RNF112	32	33.4223378792382	0.596597337410795
LCLAT1	10	10.7738023755875	0.596714462961441
CD55	9	9.7343565208919	0.596755993147857
GTF3C1	14	14.9172513468945	0.59693676773022
C9orf116	2	2.34736458402755	0.597012426247797
ETV3L	3	3.42543528215139	0.597033680414956
MRPL33	2	2.34942220308994	0.597575443150374
ENPP6	24	25.2578633760836	0.59760641359582
PRKG1	11	11.8188837318912	0.597608932467212
EMID1	17	18.0181172675593	0.597684325377328
PI16	6	6.60586795307316	0.597724377598424
CTSL	2	2.34997430090872	0.597740467955153
FAM178B	9	9.74257382459073	0.59780386074991
OGDHL	51	52.7625419595673	0.597882773462694
C17orf67	2	2.35053733135757	0.597893469386588
IL1RN	2	2.35055919661772	0.597894234698071
SMPD1	43	44.6192978652562	0.597914343283051
NCR3	5	5.55437737268896	0.597941072981996
ATG13	2	2.35081611342448	0.597965630703777
CXADR	8	8.78496425502529	0.598064706840147
COPS9	2	2.35122608705229	0.598070751243016
EEF1G	3	3.43082810040888	0.598230153897177
VRK2	9	9.74600240654516	0.598264729536563
NPAS3	2	2.35216629323873	0.598324533353222
TMEM154	2	2.35236308058008	0.598387870734295
C10orf82	7	7.65893734705241	0.598401238761331
SPINK14	2	2.3538991151056	0.598807342064995
PLPPR1	3	3.43343620553377	0.598814367570844
ENO2	20	21.1178250560663	0.598867517943296
PSEN1	13	13.9022167210948	0.598900559340387
BOC	37	38.518886203249	0.59894106854637
MED17	7	7.66299409196822	0.598961626846387
TBKBP1	6	6.61395940902796	0.599009765096793
SCN1A	61	62.9503791298422	0.599116498955199
PF4	1	1.25155162227992	0.599301210714557
TMEM159	4	4.50400307298551	0.599490345032139
SESN3	2	2.35643001896793	0.599504359692669
LPGAT1	4	4.50470822762534	0.599642643041628
DGKQ	25	26.2609936913074	0.599724431860346
PNOC	12	12.945819240009	0.599842260143281
GLIS1	2	2.35800431769871	0.59992831911284
ZNF610	1	1.25317505366284	0.599930237176872
PTPN21	39	40.5755165712448	0.599938253878351
CEACAM8	5	5.56596596056833	0.599955901708959
RIPPLY2	3	3.43884785742083	0.600011045293694
HIST1H1A	10	10.8006902430306	0.600021403170162
MUTYH	59	60.9400515289313	0.600179073305967
IRGC	10	10.8039940996381	0.600420777430726
ONECUT1	2	2.3598136679761	0.600427411238911
SON	49	50.7752632445782	0.600455772890295
ZNF786	12	12.8807798995177	0.600459736361494
SLC34A1	36	37.5222764060183	0.600462013846743
C3orf18	4	4.50968804062444	0.600596466050845
GUK1	9	9.76453082715836	0.600664709191592
PTGS2	4	4.51054625208532	0.60075636504855
TDRD7	6	6.62610594527075	0.600916771233825
KRT76	29	30.3741396290026	0.601014225132906
NMRK2	13	13.9239880728605	0.601232947991333
ZNF780A	3	3.44448357340877	0.601300713319755
DAZAP1	2	2.36339957064066	0.601401756754116
RUNX1	20	21.1484075957341	0.601496480999105
HNF1B	29	30.3830043262769	0.601589313518401
CCDC47	4	4.51494144726325	0.601613725962913
MPV17L2	4	4.5157119197957	0.601763365538215
MPPED1	4	4.51583558774355	0.601776446556704
ZNF493	9	9.77465489100507	0.601944888528231
SH3PXD2B	43	44.7280023623772	0.601975532133471
SLC38A4	3	3.44774701830178	0.6019969703436
SHISA4	4	4.51699678171732	0.602010627490138
CD226	2	2.36583792216205	0.602066911359427
ALG10	15	16.0015708841262	0.602169395715818
MED19	4	4.51780425958504	0.602177461545715
WDHD1	29	30.3913166230947	0.6021787418726
ZNF750	4	4.51874483535049	0.602354163422127
CHCHD6	8	8.73347687216092	0.602367379724904
HEATR5B	36	37.5966615764303	0.602488794151835
ABCD3	24	25.2721256114765	0.602627389444291
NIPAL3	36	37.5557990957578	0.602638189998045
C8orf22	1	1.26039039115503	0.602705932010416
CRTAC1	34	35.5148733588438	0.60282267707502
SLC25A13	35	36.5385793553747	0.602875895011933
PGM2L1	11	11.8644958956198	0.602910114796833
ATRN	18	19.1056608586902	0.603018850835749
STN1	4	4.52274697555769	0.603118044615476
SMNDC1	3	3.45277461913327	0.603122506770461
KLHL42	4	4.5229885491503	0.603170059981736
RAB11FIP3	4	4.52437805778608	0.603440634592114
TMEM108	21	22.1997638441594	0.60347074140812
SERPINE1	13	13.9462327955813	0.603620276248791
TMX4	2	2.37178615914638	0.603695840840771
SLC35B2	16	17.050665560785	0.603717688608933
RSPO3	4	4.52628923939314	0.603812126756242
KAT14	12	12.9109068016989	0.603814604683237
RUNX3	2	2.37289915581318	0.60399612694117
CTRB2	11	11.8744501776222	0.604048833048107
CSRP2	4	4.52788463641229	0.604104115894291
DDX59	10	10.8352602031238	0.604256555994697
SLC52A3	9	9.79287739359601	0.604292434270474
SLC6A3	38	39.7101048344276	0.604317662743341
C9orf139	3	3.45824780948869	0.60434901708031
GOLGB1	25	26.3218122192733	0.604453876201079
C1orf168	5	5.59227277971298	0.604474915647663
RBKS	10	10.8382846546801	0.60459438607033
C7orf57	4	4.53083906683504	0.604684230380813
HEBP2	3	3.45982964187566	0.604693360165707
SMAP2	2	2.3754858513196	0.604700776925315
ARL6IP4	3	3.45990054825594	0.604713846692219
ALDH2	19	20.2162395092531	0.604762733924933
P2RX3	4	4.531492404337	0.604793865799793
RANBP2	42	43.7193037239006	0.604990920269533
SCAF4	7	7.70436668712124	0.605012423557666
ZNF45	7	7.70454712341732	0.605049478139447
TK1	5	5.5958667038231	0.60509650825321
CDKN3	3	3.46263211072165	0.605327729253596
CAPZA3	1	1.2671978005749	0.605350317010295
AICDA	4	4.53469139906213	0.605452686360966
RNASEL	35	36.5794068029123	0.605510845047794
ANKRD35	19	20.1657654730999	0.605615428913737
DRAM1	1	1.2679385344118	0.60562888420107
KIF25	8	8.75806952606271	0.605705483782771
CD276	37	38.6268568160872	0.605793299479128
ABHD5	10	10.8481505905103	0.605793714474214
RAB25	14	15.0030775285052	0.605823973502156
NFXL1	5	5.6012406211471	0.606021216329408
CWC22	4	4.5380758456701	0.606066241612591
CASKIN1	20	21.2031707702142	0.606213308348861
CRISPLD1	17	18.1103700787718	0.606324662801425
JAGN1	3	3.46738478852482	0.606365203747814
SLC25A18	18	19.1448673354938	0.606515949931136
DNAAF1	13	13.9733259231444	0.606549910858422
TMPRSS4	25	26.3511573837577	0.606727200369091
UNC119	12	12.9383850515581	0.60682990419976
PPIG	1	1.27111452525997	0.606846784744599
SEZ6L	29	30.4560232219384	0.606850069941738
RLBP1	20	21.2114055053945	0.606902474508667
TRUB1	4	4.54257598815768	0.606931230708151
TAS1R3	45	46.9312997678437	0.606997048737671
SYNE2	256	260.473235048024	0.607016995964337
DOCK1	21	22.2427974650347	0.607075856190628
SLC16A6	12	12.9405225030569	0.607102189905613
ROPN1B	5	5.60771157652119	0.607138632151795
MRPL51	1	1.27225202707297	0.607288517254003
PPP2R2D	1	1.27242694915417	0.607351884778275
DAZL	1	1.27278225963161	0.60748513253999
ZNF267	4	4.54588174069703	0.607566731283173
MACROD1	1	1.27306104169851	0.607595611186459
HIGD1C	1	1.27344915006617	0.607744193125484
UBE2L6	5	5.61138281527166	0.607755524707084
PIP4K2B	1	1.27353114479173	0.607771811196385
CPEB1	1	1.27395205104962	0.607937441655862
TMEM141	1	1.27406137735037	0.607976215276209
PINX1	9	9.82155830489082	0.607993255174723
MLH1	67	69.2977426693764	0.60802884460091
PLCL2	9	9.82236682761814	0.608090494195496
LMO4	1	1.27445495203306	0.608132357837089
CLEC9A	1	1.27459707622403	0.608180253266067
SLC39A3	1	1.27469000357967	0.608222660586391
CNPPD1	5	5.61507048276703	0.608396639009163
IGSF11	24	25.3465720653296	0.60848249524448
CRTC2	7	7.72947878923507	0.608690599913869
AFF3	22	23.2927726039267	0.608751571670848
C3orf36	3	3.47900340768584	0.60896426002183
HK1	28	29.4649387708675	0.609283721283755
ARNT2	10	10.8771584017701	0.60933494377658
OR14I1	2	2.39361272751605	0.609629255200903
DNAH6	5	5.62263592499984	0.609692734961657
PISD	15	16.0775493611718	0.60969447238368
NOTCH3	67	69.2674684494205	0.609742866203727
OPLAH	28	29.4708848618978	0.60976230792244
POU6F1	7	7.73817023014459	0.609950324105056
TPTE	8	8.78930627028212	0.609971744775849
KRTAP1012	2	2.39501599881698	0.610013040243924
ZBTB20	3	3.48398868699998	0.610051800884894
COG4	34	35.6263704808714	0.61012618061272
TOMM70	6	6.68508463818257	0.610181313815969
NAPEPLD	19	20.2193269610316	0.610299820653353
ZBTB41	1	1.28017818387726	0.610335749415182
FAM19A3	7	7.74117312944561	0.610380086693269
EPO	2	2.39654236123887	0.610427337337094
MZT2A	1	1.28055535961484	0.610464965346542
AFM	16	17.1218825364309	0.610616143578094
PAX9	22	23.3159108343782	0.610659740436635
SLC25A19	21	22.2861834207886	0.610718459829181
NDUFA2	1	1.28134177215255	0.610779802680854
ILDR1	46	47.9004509785208	0.610780347279206
SEPT12	31	32.56446692453	0.610920542673293
ATP5L	1	1.28180925182382	0.61095668759252
ARID1A	11	11.9353276667169	0.611116428751226
TTC3	13	14.0173352344103	0.611180112158592
DGKE	8	8.79872265632875	0.611253132453627
NOS1AP	6	6.69198337239822	0.611278478798948
HLADQB2	1	1.28279766466111	0.61135251171257
BMP2	6	6.69257348978386	0.611358234351101
NCKAP1L	20	21.265458661108	0.611590156077581
OR8D2	2	2.40122100438468	0.611679289354547
GTF2F1	21	22.2978938206636	0.611695212019893
NFIA	5	5.63445575884425	0.611724572230273
POTEF	1	1.28403193597865	0.611806319850831
ATP5SL	21	22.3009868433058	0.611935290526106
TNFRSF13C	1	1.2847261579884	0.61207054879893
ZDBF2	19	20.2400558042483	0.612153908424355
PLA2G2F	13	14.0271280307267	0.612236777213794
SLC22A4	23	24.3646199676652	0.61224859364918
TMC8	26	27.5063965155992	0.612274921748144
KRT6C	32	33.6097175602763	0.612304047941679
METTL13	28	29.513618823823	0.612807231723863
PRPF40A	1	1.28695466919114	0.612936089559229
LBH	1	1.2870960336392	0.612982627681535
REPS1	9	9.86087465687155	0.612986854531732
DEGS2	1	1.28773281119174	0.613225807941677
GTPBP4	12	12.9971514053405	0.613396008881255
ZNF607	9	9.86386765540795	0.613419822435002
NOXA1	3	3.49951256702959	0.613496467554392
MIB1	22	23.3520507126108	0.613596927411777
NBEAL1	10	10.9134433090903	0.613711511085914
SCP2	18	19.2922656616224	0.613886096635423
SLC25A15	29	30.6089020526377	0.613922222367825
RPUSD4	19	20.2621223718807	0.614020601986742
MYB	9	9.86937713694009	0.614082197528078
ZNF813	10	10.9167887456286	0.614149417130523
SLC11A1	36	37.7381820853858	0.614395713540612
WDR75	30	31.5885781627901	0.614405672696257
ADRA1A	15	16.1248696649648	0.614436071850155
SDR9C7	33	34.7210839491904	0.614681426282279
ZFAND2A	6	6.71404105968991	0.614696561073755
GNL3	11	11.9676938403728	0.614854799359054
PRLR	22	23.3775202200275	0.615695376700321
ADARB1	15	16.1405126103963	0.615943577059183
CRNKL1	17	18.2152503249806	0.616072824389353
MED7	3	3.51168974820131	0.616190581933405
TSPAN17	6	6.72456531677224	0.61636444895005
LYN	8	8.83664349733968	0.616371119000381
SEMA3D	14	15.1065638780221	0.616413731006554
GNA14	18	19.2542872859498	0.616449127773148
TUBA8	43	44.9371272912193	0.616564898020148
ALOXE3	59	61.2719047930997	0.6169535988788
MAP4K1	7	7.78688947566716	0.616978190575604
GPR78	1	1.29780165287107	0.61707342545618
CRIP2	5	5.66747543081351	0.61738136591299
NODAL	23	24.4310937651655	0.617502798905855
SYTL1	3	3.51803534357391	0.617577930247307
MS4A14	7	7.79182968881477	0.617708914912691
C19orf47	23	24.4961939036272	0.617814558392759
ATAD3A	59	61.6231252813224	0.617916716803269
COL5A1	124	127.439073235187	0.617926424715072
C1orf43	4	4.6003742070955	0.618007616278244
B4GALT1	4	4.60043980287595	0.618025072766149
PCLO	46	48.0332411529732	0.618266251256824
ANXA13	6	6.73756973305953	0.618395710463791
DRD1	4	4.60243718946788	0.618403529426917
AGAP3	28	29.5906130681838	0.61841208499271
DMKN	16	17.2041879804723	0.618494008590698
ACVRL1	21	22.3791505806687	0.618504576831004
PRMT5	4	4.6032932193255	0.61856050037862
ITPKB	4	4.60388358134954	0.618664905925685
GRWD1	21	22.3815933773504	0.61867247372509
HIC1	4	4.60376332241871	0.618675951260256
NEO1	20	21.3497253831188	0.6187883946438
ACOX2	30	31.7064096893307	0.618832247884288
COL19A1	23	24.4478668640422	0.618847634708909
BIN3	16	17.2086985136928	0.618905762262065
C7orf26	4	4.60570933057204	0.61902034059212
RNF216	12	13.0486776061989	0.619025603757004
PKNOX1	17	18.2488413881248	0.619141554427157
CPED1	14	15.1342958679745	0.619208480264869
PRDM14	4	4.6070321788111	0.619280597052618
SYNPO2	33	34.7393335375449	0.6192892169692
TMEM259	5	5.67858122709529	0.619294751737183
IGF2	7	7.80354735799233	0.619385091757965
FAM96A	3	3.52624876855439	0.619385775908542
KLF3	4	4.60764440609529	0.619394489072043
SLC2A5	24	25.4876526344586	0.61952039541474
SCML4	4	4.60848075229602	0.619544730551009
BCL2L15	1	1.30500185982731	0.619810389430959
LELP1	10	10.9642800389385	0.619872988945412
LSM1	1	1.30525714818506	0.619917204151819
MYOC	26	27.5551963715942	0.620111550080416
RASSF9	30	31.6720053075299	0.62012352034619
CLDN12	8	8.86510096353496	0.620217689460276
GIGYF2	50	52.2013606809006	0.620385054168009
OLFM2	20	21.3699573442014	0.620519404902081
NUBP2	8	8.86831574381601	0.620618637532818
PODNL1	5	5.68688084919641	0.620687692473124
PRDX5	3	3.53239290665647	0.620726551899554
CABP5	5	5.68742748070015	0.620804541584108
SBSN	12	13.0679913810957	0.621158175662624
LLPH	2	2.43649221591064	0.621229090710633
SRXN1	3	3.53459583161656	0.621231749572482
THEMIS	12	13.2344558543693	0.621276151850519
PRND	6	6.75630446483406	0.621324209436029
TSTA3	32	33.7460252212975	0.621552786488452
RMND5A	1	1.3101031565496	0.621758580267892
GPR45	16	17.2406846255628	0.621919764943104
CELF4	6	6.7615443441751	0.622123907146973
GPA33	8	8.87971222394062	0.622168977918878
PSMA8	3	3.5397860739594	0.622361270239237
P2RY13	8	8.88088357300967	0.622375641907593
SEMA6D	8	8.88128495183593	0.622389924204721
SREK1	3	3.54002388244873	0.622401984566887
TRIAP1	2	2.44121275419942	0.622494508273738
EPHB1	27	28.6181183907648	0.622497104381069
SLC39A2	7	7.82524862869095	0.622519819229467
PDCD6IP	5	5.70035691639895	0.62298757290781
RDH13	32	33.7677890879794	0.623024941602069
SLC23A1	5	5.70060688857461	0.623025326576264
CNOT9	1	1.3135229556797	0.62306264242191
C9orf85	3	3.54414001767192	0.623322431688126
ANKRD7	3	3.54434773764334	0.623368006735952
CLDN25	11	12.0419792410148	0.623418816971855
PEX19	6	6.77068713166882	0.623518994021508
METTL23	4	4.62956585726793	0.623553645985785
NDUFAF3	10	10.9962371972088	0.623705765952798
PRDM7	19	20.3741587338317	0.623859236658455
HOXD11	2	2.44773934535326	0.624257932308252
TLR5	37	38.9726291966252	0.624357874750081
ANKRD42	14	15.1868670318553	0.62459711918085
CC2D1B	18	19.3462149895994	0.624644396520975
TCAP	2	2.44943390301486	0.624685719299297
LRMP	6	6.77823687382911	0.624706554399247
SEPT11	5	5.7105823740493	0.624724831436043
ENPP3	31	32.766583607029	0.624770197761609
BRD4	3	3.55090731568827	0.624816628043903
MEF2A	5	5.71127787468572	0.624839926331428
SLC27A5	17	18.3096494983723	0.62484109021154
PDPN	2	2.45012265870958	0.624874261850711
CD83	2	2.450330378681	0.62492172653753
SLC17A7	10	11.0074639277342	0.625053453790423
CCDC39	6	6.78063582503695	0.625073091299763
ZNF888	2	2.45094807228023	0.625091635030417
A2M	21	22.4612708477321	0.625255273154771
IMPG1	17	18.3154352479983	0.625285715759124
PROS1	42	44.0640978017986	0.625350903615204
HEATR5A	53	55.4062996907526	0.625478668125758
HMGXB4	6	6.78358956043615	0.625522944734463
RCSD1	5	5.71567961166631	0.625590543553007
KIAA1147	2	2.4529870077892	0.625636954008361
MAPK11	3	3.55572860555129	0.625850558641562
LRRTM2	2	2.45397641081097	0.625901706580673
PELI1	5	5.7178432886247	0.625953619207165
C11orf40	7	7.84903698676135	0.625972297018336
DNAJC18	7	7.8496398182862	0.625992438278737
NUP188	68	70.6320226753216	0.626027374148388
KLF12	7	7.85017502526165	0.626057574749228
LYPD3	13	14.1597073560862	0.626259698007582
ZSCAN26	2	2.45573109793799	0.62637649817563
SETD9	5	5.72087503468503	0.626496343298134
LRIG3	30	31.8219552407321	0.626565408992232
RIMKLA	2	2.45665490517932	0.626623878695411
SYT11	3	3.55935099927482	0.626640768963325
RHNO1	2	2.45675560463788	0.626642380347936
LAMB1	63	65.6695982507208	0.626650600125414
SDK2	43	45.1105345038404	0.626702191374736
TM4SF5	3	3.55969862596312	0.626725666852572
TCF3	23	24.5471384682132	0.626756170407027
RIMS1	16	17.2965777417695	0.627218456838852
BAIAP2L1	7	7.85883676130361	0.627321528157051
CLEC10A	1	1.32486944136918	0.627364016407561
ZCCHC8	2	2.45938419701826	0.627368749924467
TYRP1	64	66.5846770029529	0.627401747272378
SEC14L5	18	19.3777041656575	0.627427055572341
GNL2	29	30.7457435658108	0.627440709137796
OR4A16	3	3.56349436942882	0.627551206508796
FAM19A2	2	2.4616893813288	0.627966786674031
WDR59	33	34.8707684349701	0.627978186912961
ESRRG	10	11.0320687479438	0.628046238993185
TMEM62	10	11.0326931389143	0.628092839374066
ABHD12	8	8.92443184718883	0.628159020740168
TARP	1	1.32717223778513	0.628231136345249
OR52E6	5	5.73115535141066	0.628231792920911
CTGF	9	10.0852014459625	0.628269546975909
SH3GL2	6	6.80124383272808	0.628282624967641
PIK3CG	38	40.0110050248792	0.628287456473039
LRRC43	35	36.9860305239304	0.628319088517588
LAMP1	8	8.92682043503502	0.628487123232595
NEGR1	2	2.46373769838902	0.628506138630493
SEMA6B	18	19.3891774836735	0.628507626536008
CFAP69	6	6.80454719481596	0.628785457516588
VPS51	3	3.56970477810945	0.628923705479999
CHRNA5	30	31.8015401703041	0.629205863381673
OXSM	14	15.2333064350335	0.629313772286357
HOXA2	8	8.93379625440182	0.629408389425981
HSD11B2	22	23.5467752281197	0.629437936514328
CRYBG3	6	6.80979224039899	0.62956306706455
METTL2A	18	19.4012336764131	0.629627540907433
ERBB3	57	59.4866123929436	0.629665345299228
OR4X2	2	2.46825974187084	0.629726456736698
USP43	3	3.57405326094261	0.629857668533848
PANK4	25	26.6566635581482	0.630093263005155
ROBO3	28	29.7533147369441	0.63013299861603
TIFAB	16	17.3346566050285	0.630785542464443
HNRNPA2B1	2	2.4724279278061	0.630865530734291
OSTM1	2	2.47254341220237	0.630872929415545
SMUG1	6	6.81884395105356	0.63096694429136
KIF21B	56	58.4918057415449	0.631015479454091
AP2S1	1	1.33483311851133	0.631113236981488
HNRNPM	3	3.5799553137972	0.63113656521376
DLG4	2	2.47353494989236	0.631146684206151
PITRM1	15	16.2978422973433	0.631366596332339
KCNU1	19	20.4614006450802	0.631489122066268
SLC6A13	46	48.268726924413	0.631503656481427
RAB27A	21	22.5374020146641	0.63162409550559
CTNNB1	9	10.0081668757406	0.631680520373383
VDAC3	2	2.47638031840943	0.631884476837363
VPS13C	58	60.5523277120617	0.631950226436688
P2RY1	2	2.47787283642504	0.632288200667406
RHCE	2	2.47858766482494	0.632475165318044
SCRN3	13	14.2195799700323	0.632528976239792
MOV10L1	73	75.92052936595	0.632700818988177
KLHDC7A	31	32.8848275548944	0.632793873262098
SLC1A7	23	24.6247630071123	0.632899443391543
ADPRHL2	16	17.3584858547234	0.633088754871389
HIVEP2	13	14.2259277605037	0.633184244974028
USP2	13	14.2260858909276	0.633246083811914
TAOK2	22	23.5974917217087	0.633557850537091
